left_entity_type,left_entity_id,right_entity_type,right_entity_id,role,evidence_type,evidence_source,source_line,confidence,allocation_weight,included_in_direct_totals,included_in_rollup_totals,manual_override_state,reviewed_by,reviewed_at,review_method,evidence_note,source_digest,warning_state
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-002,92,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-003,122,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-004,142,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-005,166,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-006,184,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-007,262,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-008,326,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-009,364,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-010,396,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-011,423,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-012,458,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
plan,11,transcript,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-013,501,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,dec1bd8c8d77ef0fa3094cfce2a05624880cab94965a5a88c378107e0b3534b7,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-002,49,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-003,68,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-004,100,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-005,120,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-006,166,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-007,191,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-008,225,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-009,251,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-010,298,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-011,329,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-012,351,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-002,49,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-003,68,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-004,100,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-005,120,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-006,166,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-007,191,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-008,225,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-009,251,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-010,298,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-011,329,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
plan,11,transcript,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-012,351,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,4d684f517e44f626e35ac3d27b0571402d04069e928ef46d27199039f2138a8d,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-002,49,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-003,65,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-004,99,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-005,148,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-006,178,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-007,208,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-008,248,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-011,352,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-012,387,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-013,410,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-014,426,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-015,461,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-016,489,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-017,519,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-018,547,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-019,587,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-002,49,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-003,65,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-004,99,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-005,148,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-006,178,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-007,208,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-008,248,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-009,273,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-010,302,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-011,352,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-012,387,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,direct,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-013,410,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-014,426,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-015,461,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-016,489,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-017,519,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-018,547,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
plan,11,transcript,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,implementation,reviewed-segment,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-019,587,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,1231b545f6e9d46efd8dfdba0bea89df5c23e0d51aaaf5b2e7ecc04a83850d1c,
commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,transcript,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,7a79a7ccd4fd109baa2b3a24af1939f5a19e03760aaa7e93cffe10231e9f9b3b,
commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,transcript,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-002,51,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,7a79a7ccd4fd109baa2b3a24af1939f5a19e03760aaa7e93cffe10231e9f9b3b,
commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,transcript,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,work,reviewed-segment,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-003,71,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,semantic match,7a79a7ccd4fd109baa2b3a24af1939f5a19e03760aaa7e93cffe10231e9f9b3b,
