transcript_id,segment_id,entity_type,entity_id,role,allocation_weight,source_line_start,source_line_end,allocated_source_lines,allocated_assistant_processing_seconds,allocated_user_response_seconds,allocated_visible_elapsed_seconds,allocated_back_and_forth_count,allocated_turn_count,review_status,reviewed_config_entry_id,confidence,evidence_note,included_in_direct_totals,included_in_rollup_totals
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-011,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,423,457,35.80152671755725,179.0,20186.0,20365.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-012,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,458,500,43.984732824427475,141.0,896.0,1037.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-013,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,501,535,35.80152671755725,106.0,0.0,106.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-001,plan,11,direct,1.0,12,91,81.83206106870229,1122.0,8001.0,9123.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-002,plan,11,direct,1.0,92,121,30.687022900763356,52.0,615.0,667.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-003,plan,11,direct,1.0,122,141,20.458015267175572,27.0,7646.0,7673.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-004,plan,11,direct,1.0,142,165,24.549618320610683,25.0,714.0,739.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-005,plan,11,direct,1.0,166,183,18.412213740458014,32.0,659.0,691.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-006,plan,11,implementation,1.0,184,261,79.78625954198473,903.0,1266.0,2169.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-007,plan,11,implementation,1.0,262,325,65.46564885496183,461.0,678.0,1139.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-008,plan,11,implementation,1.0,326,363,38.87022900763358,93.0,790.0,883.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-009,plan,11,implementation,1.0,364,395,32.732824427480914,117.0,558.0,675.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-010,plan,11,implementation,1.0,396,422,27.61832061068702,60.0,1341.0,1401.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-011,plan,11,implementation,1.0,423,457,35.80152671755725,179.0,20186.0,20365.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-012,plan,11,implementation,1.0,458,500,43.984732824427475,141.0,896.0,1037.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-013,plan,11,implementation,1.0,501,535,35.80152671755725,106.0,0.0,106.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-001,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,12,48,38.20980926430518,319.0,730.0,1049.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-002,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,49,67,19.62125340599455,48.0,1371.0,1419.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-003,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,68,99,33.04632152588556,305.0,2186.0,2491.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-004,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,100,119,20.653950953678475,41.0,40278.0,40319.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-005,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,120,165,47.50408719346049,248.0,850.0,1098.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-006,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,166,190,25.817438692098094,110.0,2659.0,2769.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-007,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,191,224,35.11171662125341,540.0,8107.0,8647.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-008,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,225,250,26.850136239782017,2305.0,23754.0,26059.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-009,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,251,297,48.536784741144416,449.0,35267.0,35716.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-010,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,298,328,32.013623978201636,152.0,2340.0,2492.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-011,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,329,350,22.719346049046322,71.0,102.0,173.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-012,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,work,1.0,351,378,28.915531335149865,237.0,0.0,237.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-001,plan,11,implementation,1.0,12,48,38.20980926430518,319.0,730.0,1049.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-002,plan,11,implementation,1.0,49,67,19.62125340599455,48.0,1371.0,1419.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-003,plan,11,implementation,1.0,68,99,33.04632152588556,305.0,2186.0,2491.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-004,plan,11,implementation,1.0,100,119,20.653950953678475,41.0,40278.0,40319.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-005,plan,11,direct,1.0,120,165,47.50408719346049,248.0,850.0,1098.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-006,plan,11,direct,1.0,166,190,25.817438692098094,110.0,2659.0,2769.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-007,plan,11,implementation,1.0,191,224,35.11171662125341,540.0,8107.0,8647.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-008,plan,11,implementation,1.0,225,250,26.850136239782017,2305.0,23754.0,26059.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-009,plan,11,implementation,1.0,251,297,48.536784741144416,449.0,35267.0,35716.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-010,plan,11,implementation,1.0,298,328,32.013623978201636,152.0,2340.0,2492.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-011,plan,11,direct,1.0,329,350,22.719346049046322,71.0,102.0,173.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-012,plan,11,implementation,1.0,351,378,28.915531335149865,237.0,0.0,237.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-001,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,12,48,37.68518518518519,236.0,489.0,725.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-002,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,49,64,16.296296296296298,28.0,3219.0,3247.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-003,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,65,98,34.62962962962963,26.0,2004.0,2030.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-004,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,99,147,49.90740740740741,252.0,3494.0,3746.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-005,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,148,177,30.555555555555557,156.0,3574.0,3730.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-006,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,178,207,30.555555555555557,151.0,2491.0,2642.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-007,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,208,247,40.74074074074075,277.0,535.0,812.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-008,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,work,1.0,248,272,25.462962962962965,26.0,1673.0,1699.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-011,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,352,386,35.64814814814815,108.0,2372.0,2480.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-012,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,387,409,23.425925925925927,55.0,823.0,878.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-013,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,410,425,16.296296296296298,25.0,1233.0,1258.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-014,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,426,460,35.64814814814815,661.0,1267.0,1928.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-015,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,461,488,28.51851851851852,904.0,202.0,1106.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-016,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,489,518,30.555555555555557,550.0,2152.0,2702.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-017,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,519,546,28.51851851851852,225.0,821.0,1046.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-018,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,547,586,40.74074074074075,319.0,570.0,889.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-019,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,work,1.0,587,659,74.35185185185186,1105.0,0.0,1105.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-001,plan,11,implementation,1.0,12,48,37.68518518518519,236.0,489.0,725.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-002,plan,11,implementation,1.0,49,64,16.296296296296298,28.0,3219.0,3247.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-003,plan,11,implementation,1.0,65,98,34.62962962962963,26.0,2004.0,2030.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-004,plan,11,implementation,1.0,99,147,49.90740740740741,252.0,3494.0,3746.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-005,plan,11,implementation,1.0,148,177,30.555555555555557,156.0,3574.0,3730.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-006,plan,11,implementation,1.0,178,207,30.555555555555557,151.0,2491.0,2642.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-007,plan,11,implementation,1.0,208,247,40.74074074074075,277.0,535.0,812.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-008,plan,11,implementation,1.0,248,272,25.462962962962965,26.0,1673.0,1699.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-009,plan,11,implementation,1.0,273,301,29.537037037037038,31.0,14.0,45.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-010,plan,11,implementation,1.0,302,351,50.92592592592593,418.0,12468.0,12886.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-011,plan,11,direct,1.0,352,386,35.64814814814815,108.0,2372.0,2480.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-012,plan,11,direct,1.0,387,409,23.425925925925927,55.0,823.0,878.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-013,plan,11,direct,1.0,410,425,16.296296296296298,25.0,1233.0,1258.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-014,plan,11,implementation,1.0,426,460,35.64814814814815,661.0,1267.0,1928.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-015,plan,11,implementation,1.0,461,488,28.51851851851852,904.0,202.0,1106.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-016,plan,11,implementation,1.0,489,518,30.555555555555557,550.0,2152.0,2702.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-017,plan,11,implementation,1.0,519,546,28.51851851851852,225.0,821.0,1046.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-018,plan,11,implementation,1.0,547,586,40.74074074074075,319.0,570.0,889.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-23-1-11-AddMultiPicturePerTrackSupport:segment-019,plan,11,implementation,1.0,587,659,74.35185185185186,1105.0,0.0,1105.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-001,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,12,50,41.48936170212766,129.0,514.0,643.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-002,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,51,70,21.27659574468085,74.0,631.0,705.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-003,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,71,118,51.06382978723404,432.0,7749.0,8181.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-004,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,119,140,23.404255319148938,45.0,1354.0,1399.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-005,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,141,162,23.404255319148938,41.0,13093.0,13134.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-006,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,work,1.0,163,199,39.361702127659576,205.0,0.0,205.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-001,plan,11,direct,1.0,12,50,41.48936170212766,129.0,514.0,643.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-002,plan,11,direct,1.0,51,70,21.27659574468085,74.0,631.0,705.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-003,plan,11,implementation,1.0,71,118,51.06382978723404,432.0,7749.0,8181.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-004,plan,11,direct,1.0,119,140,23.404255319148938,45.0,1354.0,1399.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-005,plan,11,direct,1.0,141,162,23.404255319148938,41.0,13093.0,13134.0,1.0,2.0,reviewed,,1.0,semantic match,True,False
transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-24-1-11-AddMultiPicturePerTrackSupport:segment-006,plan,11,implementation,1.0,163,199,39.361702127659576,205.0,0.0,205.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-001,commit,f36a117c021f535e956e2d1722625465cd66b2f3,work,1.0,12,39,28.844221105527637,150.0,38922.0,39072.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-002,commit,2c3898c5b9fee3c3eefa3367c3219b2f4dbd2974,work,1.0,40,67,28.844221105527637,88.0,739.0,827.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-003,commit,2c3898c5b9fee3c3eefa3367c3219b2f4dbd2974,work,1.0,68,98,31.93467336683417,121.0,2144.0,2265.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-004,commit,2c3898c5b9fee3c3eefa3367c3219b2f4dbd2974,work,1.0,99,126,28.844221105527637,160.0,513.0,673.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-005,commit,2c3898c5b9fee3c3eefa3367c3219b2f4dbd2974,work,1.0,127,160,35.0251256281407,137.0,1602.0,1739.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-26-1-11-AddMultiPicturePerTrackSupport:segment-006,commit,ce82bfb0ed6ae71f4fa52b159af692e3b74fe2c7,work,1.0,161,192,32.96482412060301,363.0,1591.0,1954.0,1.0,2.0,reviewed,,1.0,semantic match,False,True
