theme_id,entity_type,entity_id,relationship_type,evidence_source,confidence,allocation_weight
swifttag-document,commit,352ff8c562657dc7ed4c0171d4448bdda0bec559,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,f23c8a089f6d5549a597e0635ff808b203a25766,include,alias: swifttag document,0.9,0.0
swifttag-document,commit,759876b5751c03c882cad89d885311f3073fe8cc,include,"keywords: document, quick look",0.61,0.0
swifttag-document,commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,include,alias: swifttag document,0.9,0.0
swifttag-document,commit,5866685bcbe463804d3efa4fb258029bf961207a,include,"keywords: document, swifttagdocumentpackage, swifttagdocumentpackagewriter, swifttagdocumentpackagereader",0.77,0.0
swifttag-document,commit,859a8f570b718d332f3f3814fc621280ae0f077e,include,"keywords: document, swifttagdocumentpackage, swifttagdocumentpackagewriter",0.69,0.0
swifttag-document,commit,0c2d38575541a8dada750da08698d78e75a4d3f0,include,keywords: session,0.53,0.0
swifttag-document,commit,d65459355d32c58116293e4f6cce8a759b6d67f5,include,alias: .swifttag,0.9,0.0
swifttag-document,commit,95957dd6350042cf04715f42d75a708d22bd4af1,include,keywords: session,0.53,0.0
swifttag-document,commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,include,keywords: session,0.53,0.0
swifttag-document,commit,24428a1548324e06268c9174e358e22e9559801b,include,keywords: session,0.53,0.0
swifttag-document,commit,987ade16137d70327f87ab16fcf3fc874681eba4,include,keywords: document,0.53,0.0
swifttag-document,commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,include,keywords: session,0.53,0.0
swifttag-document,commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,include,keywords: session,0.53,0.0
swifttag-document,commit,43b64835145b64f3346d6298de67754019b36df8,include,keywords: session,0.53,0.0
swifttag-document,commit,fc120558109cc0d36c1bee5ae25bce69d4702311,include,keywords: session,0.53,0.0
swifttag-document,commit,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,include,keywords: session,0.53,0.0
swifttag-document,commit,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,include,keywords: document,0.53,0.0
swifttag-document,commit,452263137775f01b3d4877c28d37aad4dce7884d,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,7334db00fd1f68b65e90267ef0cde394804255cb,include,keywords: document,0.53,0.0
swifttag-document,commit,f156647a0d461ef4ed0ad7411cf1f1a4da51b3d4,include,keywords: document,0.53,0.0
swifttag-document,commit,9273900261be4959eb466c7c8dd5bce9283d6da8,include,keywords: document,0.53,0.0
swifttag-document,commit,fdfa298ddbbdc77c6301d6f700b3f922d82f9d27,include,keywords: document,0.53,0.0
swifttag-document,commit,32babc084a6572ee51a860f636b385d6870c2b90,include,explicit Theme include,1.0,0.0
swifttag-document,commit,11e4877420c3dc760f9be803b2734ea34a2031e0,include,explicit Theme include,1.0,0.0
swifttag-document,commit,82c43c94fe7392a5e5551ef1a311c150006ab0f3,include,"keywords: document, bookmark",0.61,0.0
swifttag-document,commit,2d385f97d2b5097ff8ecaaefb442f64c3739da39,include,keywords: document,0.53,0.0
swifttag-document,commit,969d6592c5cd201b256d15e2453193b8064126f1,include,explicit Theme include,1.0,0.0
swifttag-document,commit,5cf9b48f0411fadf42905537294e7db841c6a628,include,keywords: document,0.53,0.0
swifttag-document,commit,50b8fd902d32fca1ed43570b89b6e097dd4e9fae,include,keywords: document,0.53,0.0
swifttag-document,commit,44df34502dee4a2af0a264dfe0047ff8e82be4ab,include,keywords: document,0.53,0.0
swifttag-document,commit,14a623cc7cae72b22210b2f44a8b8a9d3f09e85f,include,keywords: document,0.53,0.0
swifttag-document,commit,5944288d9bd94e8186dd374b0aec6090ad90fc96,include,keywords: document,0.53,0.0
swifttag-document,commit,893289b52cf06c6f3c02548f549ebc68e4281380,include,keywords: document,0.53,0.0
swifttag-document,commit,604d139ad72b08a404092b8812a0130678f53984,include,keywords: document,0.53,0.0
swifttag-document,commit,8053109fcb999ee4c2f8a060048b83dbfe4eed81,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,e096ded126a62938d4627bd1205b32a0e30c77b0,include,keywords: document,0.53,0.0
swifttag-document,commit,c1df562489d39bf6608f3053706fc038844b482c,include,keywords: document,0.53,0.0
swifttag-document,commit,5c2ab0a3ba722d5fdc139615b6eb55902237162d,include,keywords: document,0.53,0.0
swifttag-document,commit,e534c8366925af29f7c8f9ab67a908c5d6941650,include,keywords: document,0.53,0.0
swifttag-document,commit,1df3dd0c798507ee9db2c2005d577ac499b3e933,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,21aacef712ef78c44bd11f0a848276d3125a82a4,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,a3d4895796afa545efc1d3c39379220da2c616f3,include,"keywords: document, session",0.61,0.0
swifttag-document,commit,8ab71c90c52e8a8740d754719c48c53f0ca66065,include,keywords: document,0.53,0.0
swifttag-document,commit,7a19911399e2e3a8b7ff2d239319a658e793346c,include,keywords: document,0.53,0.0
swifttag-document,commit,477665910577c41766377204a1abfc8cc7f0dd6d,include,keywords: document,0.53,0.0
swifttag-document,commit,0015089006f52550ef2f4ed4fdd0057bb9e521b9,include,keywords: document,0.53,0.0
swifttag-document,commit,486b13c723b2fac0220854d9ea7269a09442e7ce,include,explicit Theme include,1.0,0.0
swifttag-document,commit,716c54c01f81ac69fb1c6e5252727cbd5dd10310,include,"keywords: document, quick look, session",0.69,0.0
swifttag-document,commit,d07df1fefbd553b00635ee882631ee74d12f0530,include,keywords: bookmark,0.53,0.0
swifttag-document,commit,149bf183fe3edf4d14481d354a078cb50f628aee,exclude,explicit negative Theme edge,1.0,0.0
swifttag-document,commit,48fd612594d6a6ae7f88cfe82807c8c31823b63d,include,alias: swifttag document,0.9,0.0
swifttag-document,commit,5f406d41dab292e9d24be77a40a86053fba4e075,include,explicit Theme include,1.0,0.0
swifttag-document,commit,58c447d0c8f8d603db83117199143fea38de98fb,include,explicit Theme include,1.0,0.0
swifttag-document,commit,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,include,keywords: document,0.53,0.0
swifttag-document,commit,31627a922620a24d64ae4f88232256f56993e172,include,keywords: document,0.53,0.0
swifttag-document,commit,abe9194d5f3d791d34010e12ea51acb0054ae4ce,include,"keywords: document, quick look",0.61,0.0
swifttag-document,commit,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,include,alias: swifttag document,0.9,0.0
swifttag-document,commit,d2843d58d7c77e0470d1b467eacf8a956665e2c9,include,keywords: document,0.53,0.0
swifttag-document,commit,7228297fdfbf05a87af30e5330fdcdd1e908dd84,include,keywords: document,0.53,0.0
swifttag-document,commit,88d09498e62eed6f088450eb0cf1ec3129a7ad34,include,keywords: document,0.53,0.0
swifttag-document,commit,29444d740b06ee147a5690f1070d56abfa8be162,include,"keywords: document, bookmark",0.61,0.0
swifttag-document,commit,d6d76b5913d9f81cd56e52292e703ab25e1d9e9d,include,keywords: document,0.53,0.0
swifttag-document,commit,e38ebba60c6454fd14c208d37ffb036038f231da,include,alias: swifttag document,0.9,0.0
swifttag-document,plan,12,include,Plan topic: document,0.75,0.0
swifttag-document,plan,15,include,explicit Plan Theme include,1.0,0.0
swifttag-document,plan,16,include,explicit Plan Theme include,1.0,0.0
swifttag-document,plan,17,include,explicit Plan Theme include,1.0,0.0
swifttag-document,plan,19,include,"Plan topic: swifttag document, swifttag document, document",0.75,0.0
swifttag-document,plan,20,include,"Plan topic: swifttag document, swifttag document, document",0.75,0.0
swifttag-document,plan,21,include,"Plan topic: swifttag document, swifttag document, document, bookmark",0.75,0.0
swifttag-document,plan,22,include,"Plan topic: swifttag document, referenced swifttag document, swifttag document, document",0.75,0.0
swifttag-document,plan,23,include,"Plan topic: swifttag document, swifttag document, document, quick look",0.75,0.0
swifttag-document,plan,28,include,Plan topic: document,0.75,0.0
tags,commit,2c8445cbde7892ceff58fb58780a79278bcf7d6e,include,keywords: tag,0.53,0.0
tags,commit,639e6a21c2fa231ef59f0c8aab3d67494a0bce8a,include,keywords: tag,0.53,0.0
tags,commit,43285ad34d978291d76ea1cfbeac822c7e09b4d2,include,"keywords: tag, artist",0.61,0.0
tags,commit,8f7481796eca68b823fc7aec209bbb51293c7feb,include,alias: metadata,0.9,0.0
tags,commit,2781d736d1d22465c49e505f1fdfa9810b4f5107,include,alias: metadata,0.9,0.0
tags,commit,dad9d6e302f63b22f383f5f07d99ec48bade1acc,include,alias: metadata,0.9,0.0
tags,commit,4fd2b5edcbc462961a46e931d880917e5f3470ba,include,keywords: tag,0.53,0.0
tags,commit,0c4e80ab485f4ddfd5292c23962ece5bce8ebb9d,include,keywords: tag,0.53,0.0
tags,commit,6f2967d87599d562749e274f56e19ecd000bc610,include,keywords: tag,0.53,0.0
tags,commit,ee7e8faab965a7c2c39bc3ec3f698594d9ce8101,include,keywords: tag,0.53,0.0
tags,commit,6cf4772cd3482a0a7ca38f2f613ca64a86da22a1,include,alias: metadata,0.9,0.0
tags,commit,1fcd08274065e59e148cb05d16e592e98f02bced,include,alias: metadata,0.9,0.0
tags,commit,4f1e2732dc317203bf9fd6f998fe4946be3a760c,include,alias: metadata,0.9,0.0
tags,commit,e382ae31861176bf220f87c7e380b5162331e490,include,"alias: tags, metadata",0.9,0.0
tags,commit,c965c3feb354452704670af683ab541da3c43f71,include,explicit Theme include,1.0,0.0
tags,commit,2302109d0c43a41cb71c36e47cf2b4b8973a63d6,include,explicit Theme include,1.0,0.0
tags,commit,b5b4f12719bcc1df96078cbbc79157c47985e637,include,explicit Theme include,1.0,0.0
tags,commit,f80a21a0f9e9c0b21edf1637deb0e07fb89efc1e,include,alias: tags,0.9,0.0
tags,commit,9fea9987c80b7709896d6a46e750b0a0c7925c30,exclude,explicit negative Theme edge,1.0,0.0
tags,commit,a28886ff5fcb92bf016b563a5df7785225f80a77,include,keywords: tag,0.53,0.0
tags,commit,f400158d420b3d62590a7863231b3f4fe603006b,include,alias: metadata,0.9,0.0
tags,commit,a76f2110c364943a6a2b000cd575807b8f75a6e6,include,"alias: tags, metadata",0.9,0.0
tags,commit,6c669809df69c8e7566517df27f84cd4ac85cb37,include,"alias: tags, metadata, tag editor",0.9,0.0
tags,commit,94e847e6468708e93ad725939b662235d58aaa17,include,"alias: tags, tag editor",0.9,0.0
tags,commit,bae266f0f97e4d7e264cc54628bfaf3cc70a78f7,include,alias: metadata,0.9,0.0
tags,commit,27b32d888ac16fcaa31f6735b29d960131a8315c,include,"alias: tags, metadata",0.9,0.0
tags,commit,f7f7e4be43044e840ea69ce6c03d1217b38913ad,include,alias: metadata,0.9,0.0
tags,commit,5b61279eb659afad29d7c0e59eac297dc9b0505b,include,keywords: tag,0.53,0.0
tags,commit,80b722ee0e77887149ebfd307538cac12a5907c3,include,alias: tags,0.9,0.0
tags,commit,fa93fee5de699542d9c5b51f16ffc9acac505d9c,include,alias: metadata,0.9,0.0
tags,commit,c499b7aead381ce46c275a2b7e1571e2a49a4cc8,exclude,explicit negative Theme edge,1.0,0.0
tags,commit,e0cd7da70c303f9524054cf6e150d7fbfca3d9d1,include,alias: tag editor,0.9,0.0
tags,commit,c56695645a5579bac37f1f716650754ccc5750a1,include,explicit Theme include,1.0,0.0
tags,commit,ae13badc1a2a880e7b374fa67010992d398fa737,include,"keywords: tag, album",0.61,0.0
tags,commit,ac28a73112d2a5170ee56f4f05fe6081f4376eb6,include,alias: tags,0.9,0.0
tags,commit,32d8411d0d981716488a64b235fa1c25240b90ba,include,keywords: tag,0.53,0.0
tags,commit,83083cbcdf9667c18e3a5c3c11c66d2cfa24f4a6,include,keywords: tag,0.53,0.0
tags,commit,0d268f9dbda719319837ad31711eb87f9f166499,include,keywords: tag,0.53,0.0
tags,commit,4f2a9e8f1b624f200c4d62747f38f83200dbaf88,include,keywords: tag,0.53,0.0
tags,commit,472c0f02b8c8e431c30a0e342fa8aee4bd3f6b63,include,keywords: tag,0.53,0.0
tags,commit,68f7c7b1c66c1a7acd0564610efe03ceff89180b,include,explicit Theme include,1.0,0.0
tags,commit,07da732fae63f277c83cb54cf56698ac80e2c851,include,alias: tags,0.9,0.0
tags,commit,9e1ce62bf296678be8aa16075285d1f9e0cb453c,include,alias: metadata,0.9,0.0
tags,commit,1e4ea8e60ed212c41a1f3f43a972ccad5855a07a,include,"keywords: tag, album",0.61,0.0
tags,commit,68e340f508e0f0f5b0ac2fbbcae259abf6155b6e,include,"keywords: tag, album",0.61,0.0
tags,commit,b4593bad7a73d4737a89fa81f52b0a0c853f2bce,include,"keywords: tag, album",0.61,0.0
tags,commit,f36a117c021f535e956e2d1722625465cd66b2f3,include,alias: metadata,0.9,0.0
tags,commit,2c3898c5b9fee3c3eefa3367c3219b2f4dbd2974,include,"keywords: tag, album",0.61,0.0
tags,commit,ce82bfb0ed6ae71f4fa52b159af692e3b74fe2c7,include,alias: metadata,0.9,0.0
tags,commit,2aee7213d2467ac765cf2f834b3e8b0a5409064e,include,"keywords: tag, album",0.61,0.0
tags,commit,a0438824397c29c96ca6c63b48ef501b5d63dffe,include,alias: metadata,0.9,0.0
tags,commit,bba775b507acd848d8bea0c67609752e0d812194,include,alias: metadata,0.9,0.0
tags,commit,da7b04f7563351b6c4c0883dbcbc16a5e081336a,include,alias: metadata,0.9,0.0
tags,commit,90ef077070ed157959eed236c4a5edfc023423b8,include,explicit Theme include,1.0,0.0
tags,commit,866d179e6bed7ea2133bcda6ef1ea9f2f91c5a15,include,keywords: tag,0.53,0.0
tags,commit,1276536d7ce542d757187ed8e2a7a229c6741847,include,"alias: tags, metadata",0.9,0.0
tags,commit,bf6d257c8a9a96ec6846d3cac38bd49afd54f83a,include,keywords: tag,0.53,0.0
tags,commit,c0f71285faefcb501480a4ad69f63e5e7dc0df1e,include,keywords: tag,0.53,0.0
tags,commit,1c2bb82cfcda4a8e4043b7e883e42928b18064cf,include,keywords: tag,0.53,0.0
tags,commit,633671ae999d222fba32fde71594440b8b367350,include,keywords: tag,0.53,0.0
tags,commit,d0fca7dec639c9bd9845c8efb59147ccd1016e26,include,keywords: tag,0.53,0.0
tags,commit,bc1eaf01993b5f6ef2cc64eef0f6dd4fe66824de,include,keywords: tag,0.53,0.0
tags,commit,575c54bdaeb6d9eda3326eedccc6e2395422094e,include,explicit Theme include,1.0,0.0
tags,commit,41e60a87d8b66f2a9ba012f5c5d11b525ab7c759,include,keywords: tag,0.53,0.0
tags,commit,a41be8a2ef85b234f33f4003a47fd3d0117b6e83,include,keywords: tag,0.53,0.0
tags,commit,19369540b1a2f92b3ab4fd1cedb4db7cefe41498,include,keywords: tag,0.53,0.0
tags,commit,ac6148bb93aa6651ba5884d968f1821e107eef34,include,keywords: tag,0.53,0.0
tags,commit,ec63010015b0d8b4b08f578fb82c8526ce872cc6,include,alias: metadata,0.9,0.0
tags,commit,126cc0a4b597443b882c65566c53e996d2cc62d2,include,alias: metadata,0.9,0.0
tags,commit,27b4d85ec22c4165acb415ef3929bd10d4c35202,include,keywords: tag,0.53,0.0
tags,commit,e34aa24684bc1f8934df624b380e976c55c09dc0,include,keywords: tag,0.53,0.0
tags,commit,603c07621916ecd47e1a9faee08d8c32cd6eebdf,include,keywords: tag,0.53,0.0
tags,commit,92460554b47e6062390266578964fe59fd5af784,include,alias: metadata,0.9,0.0
tags,commit,096d27739611fe6d978a8e683283c1ec3de7c030,include,keywords: tag,0.53,0.0
tags,commit,ea17789b68f2441b900707719032349f6b2aad75,include,keywords: tag,0.53,0.0
tags,commit,561817a4bca220d705273d6744f1e5756cec418f,include,alias: metadata,0.9,0.0
tags,commit,3c4cfff64ee127631152a551713977c1ad5a40dd,include,keywords: tag,0.53,0.0
tags,commit,4e470f0885282d2dfa9bcfc38252ea229589132c,include,keywords: tag,0.53,0.0
tags,commit,454258cb9db98ff57199e91810c74d771038a613,include,alias: tags,0.9,0.0
tags,commit,cfba5a1a7b93b8e01d1e1b806a8db413e207ae55,include,"alias: tags, metadata",0.9,0.0
tags,commit,29c8eed7decacebe51ab53c9150e9b5b86cd9f3b,include,alias: tags,0.9,0.0
tags,commit,78b870c79708a25f71251242e16deec289711c28,include,alias: metadata,0.9,0.0
tags,commit,75f43d8c150b372bc6602d8a7a6e7e013429e880,include,keywords: tag,0.53,0.0
tags,commit,f195e03db1cd290792f99f8b880bb69995e28921,include,alias: metadata,0.9,0.0
tags,commit,b70f6625e06280784004190bcabafe04c96086d3,include,alias: metadata,0.9,0.0
tags,commit,fa39eb8476a30b608351962f31e7e6868495c9eb,include,"keywords: tag, album",0.61,0.0
tags,commit,36c5b18642e6568ca15e897dcae9132a6907e9db,include,alias: metadata,0.9,0.0
tags,commit,4a07659704ab091a117b882a027635c12af8294c,include,"keywords: tag, album",0.61,0.0
tags,commit,0539816b5ba23a6e25ff44d6be08444b0f8dd6c7,include,"keywords: tag, album",0.61,0.0
tags,commit,352ff8c562657dc7ed4c0171d4448bdda0bec559,include,alias: metadata,0.9,0.0
tags,commit,f23c8a089f6d5549a597e0635ff808b203a25766,include,"keywords: tag, album",0.61,0.0
tags,commit,759876b5751c03c882cad89d885311f3073fe8cc,include,alias: metadata,0.9,0.0
tags,commit,192eaacabaecbe09ee3ee59d935f0d3ab2d86a02,include,keywords: tag,0.53,0.0
tags,commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,include,keywords: tag,0.53,0.0
tags,commit,bee209c217c6b5fa2c4eaddbddcab99101ee589a,include,"keywords: tag, fingerprint",0.61,0.0
tags,commit,5866685bcbe463804d3efa4fb258029bf961207a,include,alias: metadata,0.9,0.0
tags,commit,859a8f570b718d332f3f3814fc621280ae0f077e,include,"keywords: tag, fingerprint",0.61,0.0
tags,commit,0c2d38575541a8dada750da08698d78e75a4d3f0,include,alias: tags,0.9,0.0
tags,commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,include,keywords: tag,0.53,0.0
tags,commit,d65459355d32c58116293e4f6cce8a759b6d67f5,include,keywords: tag,0.53,0.0
tags,commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,include,keywords: tag,0.53,0.0
tags,commit,c02d65544f4b09ec7b1fa8ca3e5e15204fdd1795,include,keywords: tag,0.53,0.0
tags,commit,95957dd6350042cf04715f42d75a708d22bd4af1,include,keywords: tag,0.53,0.0
tags,commit,d42524c80ead7c678062531b1a7e72fe58e29d72,include,keywords: tag,0.53,0.0
tags,commit,d433bba53b6179aaaf82904aa26a22b18eba3bf0,include,keywords: tag,0.53,0.0
tags,commit,11ba78598b25840b5e415e7410b8df4b75c964c5,include,alias: tags,0.9,0.0
tags,commit,6811df91487bd977d74d60b43af798e9970e5d69,include,keywords: tag,0.53,0.0
tags,commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,include,keywords: tag,0.53,0.0
tags,commit,46a24e9e98968ea9d3bfa50853be92e35d857f8e,include,explicit Theme include,1.0,0.0
tags,commit,bbb83ef00b9fb130f94ada7293ee1f429c6bf755,include,explicit Theme include,1.0,0.0
tags,commit,24428a1548324e06268c9174e358e22e9559801b,include,explicit Theme include,1.0,0.0
tags,commit,ce1865558f2929bb98bcf1450a297244be3fbb06,include,explicit Theme include,1.0,0.0
tags,commit,987ade16137d70327f87ab16fcf3fc874681eba4,include,explicit Theme include,1.0,0.0
tags,commit,c6c7c445aae308a598d41e9f839c9bfd0e495e88,include,keywords: tag,0.53,0.0
tags,commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,include,alias: tag editor,0.9,0.0
tags,commit,17b6c1045af4a5e5e2c465dded80f53ff5695df5,include,keywords: tag,0.53,0.0
tags,commit,1b08404c005806083a5443603d98c10c5510ee70,include,keywords: tag,0.53,0.0
tags,commit,063c138d4ad746588a85c0be70cc1c5c75854e87,include,keywords: tag,0.53,0.0
tags,commit,7c15f6097d77ab2db98c6795b04474308f770536,include,keywords: tag,0.53,0.0
tags,commit,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,include,keywords: tag,0.53,0.0
tags,commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,include,keywords: tag,0.53,0.0
tags,commit,2e24923ec49954fa4d4b17f56f3d26c10265a51b,include,keywords: tag,0.53,0.0
tags,commit,43b64835145b64f3346d6298de67754019b36df8,include,alias: tags,0.9,0.0
tags,commit,380be212ade022a481997efbb4051584360a9b92,include,"alias: tags, metadata",0.9,0.0
tags,commit,fc120558109cc0d36c1bee5ae25bce69d4702311,include,alias: metadata,0.9,0.0
tags,commit,25fde2c3d0c01acd97eb967b5903f6336c57b6ae,include,"keywords: tag, album",0.61,0.0
tags,commit,94c83a7fe23cb17431994dd0f02d5f38c321630b,include,keywords: tag,0.53,0.0
tags,commit,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,include,keywords: tag,0.53,0.0
tags,commit,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,include,keywords: tag,0.53,0.0
tags,commit,82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,include,alias: metadata,0.9,0.0
tags,commit,2976159836a41160b0a462b26c952968c19a7923,include,"keywords: tag, album",0.61,0.0
tags,commit,452263137775f01b3d4877c28d37aad4dce7884d,include,alias: tags,0.9,0.0
tags,commit,f156647a0d461ef4ed0ad7411cf1f1a4da51b3d4,include,alias: tags,0.9,0.0
tags,commit,9273900261be4959eb466c7c8dd5bce9283d6da8,include,explicit Theme include,1.0,0.0
tags,commit,fdfa298ddbbdc77c6301d6f700b3f922d82f9d27,include,keywords: album,0.53,0.0
tags,commit,32babc084a6572ee51a860f636b385d6870c2b90,include,keywords: tag,0.53,0.0
tags,commit,11e4877420c3dc760f9be803b2734ea34a2031e0,include,keywords: tag,0.53,0.0
tags,commit,82c43c94fe7392a5e5551ef1a311c150006ab0f3,include,keywords: tag,0.53,0.0
tags,commit,c2b2356f0f3b1143f444b6e8120567b343d729cc,include,alias: metadata,0.9,0.0
tags,commit,2d385f97d2b5097ff8ecaaefb442f64c3739da39,include,keywords: album,0.53,0.0
tags,commit,893289b52cf06c6f3c02548f549ebc68e4281380,include,keywords: tag,0.53,0.0
tags,commit,7602f5d2dbef63b01a09845e5f322ad810ce7431,include,keywords: tag,0.53,0.0
tags,commit,8053109fcb999ee4c2f8a060048b83dbfe4eed81,include,keywords: tag,0.53,0.0
tags,commit,c1df562489d39bf6608f3053706fc038844b482c,include,keywords: tag,0.53,0.0
tags,commit,e534c8366925af29f7c8f9ab67a908c5d6941650,include,alias: tags,0.9,0.0
tags,commit,1df3dd0c798507ee9db2c2005d577ac499b3e933,include,alias: tags,0.9,0.0
tags,commit,62b9a68e15a34d8c2919c736be910ce3a9eec8e4,include,keywords: tag,0.53,0.0
tags,commit,21aacef712ef78c44bd11f0a848276d3125a82a4,include,alias: tags,0.9,0.0
tags,commit,a3d4895796afa545efc1d3c39379220da2c616f3,include,alias: tags,0.9,0.0
tags,commit,7a19911399e2e3a8b7ff2d239319a658e793346c,include,alias: tags,0.9,0.0
tags,commit,477665910577c41766377204a1abfc8cc7f0dd6d,include,alias: tags,0.9,0.0
tags,commit,0015089006f52550ef2f4ed4fdd0057bb9e521b9,include,keywords: tag,0.53,0.0
tags,commit,4eca36ce52399ef139926f5430d3cd08ac3c993a,include,alias: tags,0.9,0.0
tags,commit,486b13c723b2fac0220854d9ea7269a09442e7ce,include,keywords: tag,0.53,0.0
tags,commit,e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,include,keywords: tag,0.53,0.0
tags,commit,d07df1fefbd553b00635ee882631ee74d12f0530,include,keywords: tag,0.53,0.0
tags,commit,149bf183fe3edf4d14481d354a078cb50f628aee,include,alias: tags,0.9,0.0
tags,commit,fcee05c29e0d15314bee932ee8b1e48cc7ca7276,include,"keywords: tag, album",0.61,0.0
tags,commit,03227c22ec04d4a16f48e8159bca42426af9eac7,include,explicit Theme include,1.0,0.0
tags,commit,b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,include,alias: tags,0.9,0.0
tags,commit,48fd612594d6a6ae7f88cfe82807c8c31823b63d,include,explicit Theme include,1.0,0.0
tags,commit,36789f5d0b7a89231ac47b62ca91d92c8b537df8,include,"keywords: tag, album",0.61,0.0
tags,commit,b5795c22e58a84982d07d6846e1929f9eba2166f,exclude,explicit negative Theme edge,1.0,0.0
tags,commit,5c58b2c352709f9b9c609c1e60a15c4ebf49062c,include,keywords: tag,0.53,0.0
tags,commit,5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,include,keywords: tag,0.53,0.0
tags,commit,05c75465e894b197009e4fa12fcee8a2f232be65,exclude,explicit negative Theme edge,1.0,0.0
tags,commit,5f406d41dab292e9d24be77a40a86053fba4e075,include,"alias: tags, metadata",0.9,0.0
tags,commit,58c447d0c8f8d603db83117199143fea38de98fb,include,keywords: tag,0.53,0.0
tags,commit,a19bccf7a97c76901ba27f942e9cae26a5642edc,include,keywords: tag,0.53,0.0
tags,commit,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,include,alias: metadata,0.9,0.0
tags,commit,798de55dcbb0a4e26d499cec324224070b108b19,include,explicit Theme include,1.0,0.0
tags,commit,a0be45da0d49c7dfb87bef36da1afed83c46ba4d,include,explicit Theme include,1.0,0.0
tags,commit,31627a922620a24d64ae4f88232256f56993e172,include,"keywords: tag, album",0.61,0.0
tags,commit,abe9194d5f3d791d34010e12ea51acb0054ae4ce,include,"keywords: tag, album",0.61,0.0
tags,commit,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,include,alias: metadata,0.9,0.0
tags,commit,fdd51810b0f51c7b8ee798ecfa0eb42453627946,include,keywords: tag,0.53,0.0
tags,commit,d2843d58d7c77e0470d1b467eacf8a956665e2c9,include,explicit Theme include,1.0,0.0
tags,commit,7228297fdfbf05a87af30e5330fdcdd1e908dd84,include,explicit Theme include,1.0,0.0
tags,commit,88d09498e62eed6f088450eb0cf1ec3129a7ad34,include,explicit Theme include,1.0,0.0
tags,commit,29444d740b06ee147a5690f1070d56abfa8be162,include,explicit Theme include,1.0,0.0
tags,commit,d6d76b5913d9f81cd56e52292e703ab25e1d9e9d,include,alias: metadata,0.9,0.0
tags,commit,9ff3081da95b34bbdf6d8d736fbee5eaf6301b84,include,keywords: tag,0.53,0.0
tags,commit,be8b3e170bc3c338a1fbbb22d814e73b77d7c994,include,"alias: tags, metadata",0.9,0.0
tags,commit,53c04fbdd27f87fda0f693f5de6166e607975ee0,include,"keywords: tag, album",0.61,0.0
tags,commit,e38ebba60c6454fd14c208d37ffb036038f231da,include,"keywords: tag, album",0.61,0.0
tags,commit,1071c2e0ffd3bbc279f2cca6e15509e725518e25,include,"alias: tags, metadata",0.9,0.0
tags,plan,3,include,Plan topic: album,0.75,0.0
tags,plan,4,include,explicit Plan Theme include,1.0,0.0
tags,plan,8,include,explicit Plan Theme include,1.0,0.0
tags,plan,10,include,explicit Plan Theme include,1.0,0.0
tags,plan,13,include,Plan topic: fingerprint,0.75,0.0
tags,plan,14,include,explicit Plan Theme include,1.0,0.0
tags,plan,15,include,Plan topic: tag,0.75,0.0
tags,plan,16,include,Plan topic: tag,0.75,0.0
tags,plan,17,include,Plan topic: tag,0.75,0.0
tags,plan,19,include,Plan topic: tag,0.75,0.0
tags,plan,20,include,Plan topic: tag,0.75,0.0
tags,plan,21,include,Plan topic: tag,0.75,0.0
tags,plan,22,include,Plan topic: tag,0.75,0.0
tags,plan,23,include,Plan topic: tag,0.75,0.0
tags,plan,27,include,explicit Plan Theme include,1.0,0.0
tags,plan,28,include,Plan topic: tag,0.75,0.0
tags,plan,30,include,explicit Plan Theme include,1.0,0.0
tags,plan,31,include,explicit Plan Theme include,1.0,0.0
tags,plan,32,include,explicit Plan Theme include,1.0,0.0
tags,plan,33,include,explicit Plan Theme include,1.0,0.0
user-docs,commit,452263137775f01b3d4877c28d37aad4dce7884d,include,explicit Theme include,1.0,0.0
